/home/autospider/Desktop/tasks/task2/dataset/images/450.jpg,139,78,149,89,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/580.jpg,145,137,165,152,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/565.jpg,150,10,191,62,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/490.jpg,148,53,176,93,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/434.jpg,41,0,99,45,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/382.jpg,88,190,96,197,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/189.jpg,225,56,231,61,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/98.jpg,306,39,348,86,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/22.jpg,31,202,107,301,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/293.jpg,177,112,183,117,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/380.jpg,42,8,182,151,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/531.jpg,292,37,311,58,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/604.jpg,250,187,289,229,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/333.jpg,97,143,108,152,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/173.jpg,132,72,172,111,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/5.jpg,588,24,612,72,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/77.jpg,86,62,146,132,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/523.jpg,0,18,48,75,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/176.jpg,75,35,89,52,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/407.jpg,185,24,215,57,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/570.jpg,54,8,108,71,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/400.jpg,47,103,59,110,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/205.jpg,38,46,43,51,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/169.jpg,77,103,82,108,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/557.jpg,240,46,266,68,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/258.jpg,87,96,99,108,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/111.jpg,9,50,24,67,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/453.jpg,174,66,207,104,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/147.jpg,78,22,108,62,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/106.jpg,60,29,72,44,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/442.jpg,113,79,116,84,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/500.jpg,74,5,82,16,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/310.jpg,11,13,83,100,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/191.jpg,0,40,33,106,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/451.jpg,243,71,255,86,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/184.jpg,74,102,89,119,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/114.jpg,72,42,104,93,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/405.jpg,210,57,228,76,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/577.jpg,150,4,168,30,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/136.jpg,43,43,133,149,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/325.jpg,99,59,114,77,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/325.jpg,150,81,159,91,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/250.jpg,193,112,205,126,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/113.jpg,10,47,22,60,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/400.jpg,81,53,89,62,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/485.jpg,147,15,159,27,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/483.jpg,267,5,294,34,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/447.jpg,23,9,58,50,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/79.jpg,90,61,109,84,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/270.jpg,256,112,264,121,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/280.jpg,206,12,233,44,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/38.jpg,220,118,239,137,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/324.jpg,31,65,47,86,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/430.jpg,72,94,84,106,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/599.jpg,235,91,254,115,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/394.jpg,83,48,101,73,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/102.jpg,133,62,141,73,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/204.jpg,52,45,71,64,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/562.jpg,107,63,119,74,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/429.jpg,85,41,142,102,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/471.jpg,174,42,207,82,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/469.jpg,224,2,234,16,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/457.jpg,134,133,160,161,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/169.jpg,160,104,166,110,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/17.jpg,280,136,328,194,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/593.jpg,632,78,655,120,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/353.jpg,208,55,219,67,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/512.jpg,169,26,196,62,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/387.jpg,170,32,182,45,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/242.jpg,177,13,219,55,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/498.jpg,150,14,163,31,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/465.jpg,180,11,194,29,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/464.jpg,163,64,172,74,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/248.jpg,66,21,95,59,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/350.jpg,219,69,228,82,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/106.jpg,108,35,126,54,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/511.jpg,194,32,236,70,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/608.jpg,332,71,393,153,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/477.jpg,92,27,210,163,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/147.jpg,201,25,225,57,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/544.jpg,99,18,126,45,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/212.jpg,90,32,120,64,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/599.jpg,0,147,31,221,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/36.jpg,2525,827,2681,1005,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/123.jpg,140,55,154,73,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/296.jpg,201,105,208,113,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/390.jpg,117,38,152,83,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/205.jpg,27,52,31,56,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/436.jpg,128,37,137,49,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/125.jpg,181,37,195,53,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/114.jpg,8,33,44,82,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/123.jpg,219,44,236,62,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/250.jpg,115,105,126,122,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/323.jpg,151,18,182,62,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/367.jpg,255,18,279,44,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/211.jpg,45,54,78,94,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/292.jpg,34,96,44,106,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/125.jpg,161,25,178,46,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/281.jpg,46,20,72,46,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/184.jpg,252,71,263,85,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/148.jpg,10,111,19,124,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/320.jpg,145,60,167,85,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/161.jpg,139,36,151,51,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/240.jpg,81,99,99,118,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/427.jpg,8,54,22,67,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/499.jpg,80,27,95,46,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/106.jpg,129,20,141,34,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/165.jpg,153,31,192,83,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/567.jpg,201,16,259,85,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/493.jpg,272,74,286,83,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/587.jpg,123,3,147,30,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/480.jpg,150,20,224,128,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/492.jpg,215,45,232,65,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/494.jpg,215,18,236,40,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/571.jpg,140,71,154,90,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/350.jpg,84,86,90,94,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/445.jpg,176,47,212,99,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/150.jpg,102,21,139,68,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/2.jpg,680,294,689,303,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/560.jpg,232,34,257,59,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/96.jpg,135,63,154,87,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/419.jpg,0,16,45,70,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/590.jpg,51,25,87,62,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/601.jpg,313,50,356,115,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/272.jpg,33,18,39,24,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/231.jpg,83,2,108,30,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/440.jpg,186,59,198,71,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/552.jpg,104,26,118,46,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/186.jpg,21,40,156,183,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/3.jpg,333,165,387,234,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/382.jpg,57,122,63,127,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/333.jpg,130,129,138,136,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/322.jpg,246,32,273,59,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/399.jpg,123,41,136,74,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/347.jpg,131,11,159,43,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/505.jpg,158,99,180,126,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/306.jpg,207,10,219,24,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/45.jpg,0,225,124,426,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/232.jpg,3,0,34,38,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/218.jpg,74,12,154,103,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/231.jpg,175,80,191,92,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/156.jpg,75,7,114,54,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/500.jpg,190,4,199,19,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/56.jpg,1320,1820,1410,1940,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/424.jpg,151,20,168,44,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/483.jpg,127,2,152,31,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/16.jpg,552,196,590,251,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/368.jpg,144,12,170,36,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/567.jpg,81,2,114,36,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/383.jpg,18,136,33,155,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/511.jpg,30,28,74,75,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/465.jpg,213,0,238,31,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/117.jpg,121,18,146,48,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/312.jpg,57,52,78,72,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/400.jpg,186,147,191,153,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/234.jpg,109,38,134,68,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/233.jpg,135,10,183,74,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/214.jpg,56,5,101,56,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/443.jpg,22,100,33,111,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/332.jpg,81,38,115,90,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/291.jpg,211,58,232,78,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/199.jpg,158,20,176,40,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/6.jpg,544,89,592,141,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/538.jpg,63,135,69,144,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/118.jpg,20,128,30,136,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/213.jpg,9,106,30,129,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/251.jpg,213,96,240,124,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/442.jpg,17,40,26,49,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/336.jpg,138,31,151,50,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/331.jpg,77,71,82,79,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/469.jpg,37,18,43,23,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/151.jpg,176,9,209,48,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/129.jpg,21,2,59,41,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/2.jpg,138,308,150,320,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/193.jpg,189,64,213,89,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/350.jpg,129,91,135,97,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/382.jpg,176,60,181,64,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/186.jpg,111,8,156,54,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/250.jpg,224,100,239,117,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/506.jpg,118,65,130,78,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/251.jpg,99,66,111,79,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/192.jpg,177,74,190,96,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/536.jpg,141,71,190,131,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/58.jpg,516,223,540,256,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/176.jpg,198,22,228,60,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/451.jpg,96,45,114,66,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/533.jpg,215,1,252,46,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/560.jpg,93,31,115,52,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/591.jpg,98,102,107,111,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/157.jpg,15,35,33,54,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/56.jpg,1709,1356,1769,1436,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/517.jpg,183,55,204,77,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/499.jpg,109,23,120,35,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/506.jpg,85,132,110,151,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/350.jpg,183,86,189,94,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/47.jpg,434,155,515,273,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/291.jpg,57,68,81,95,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/189.jpg,156,92,162,97,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/470.jpg,86,90,101,110,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/367.jpg,121,104,129,109,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/152.jpg,8,86,16,95,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/287.jpg,24,27,105,108,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/270.jpg,135,93,140,101,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/578.jpg,80,117,96,139,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/505.jpg,30,162,58,184,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/2.jpg,777,268,795,291,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/521.jpg,154,57,168,75,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/485.jpg,171,18,183,34,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/47.jpg,619,182,675,252,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/580.jpg,48,72,76,104,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/266.jpg,219,76,235,91,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/583.jpg,151,66,167,78,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/446.jpg,33,14,63,52,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/448.jpg,166,2,259,115,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/438.jpg,194,16,226,54,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/361.jpg,15,0,34,21,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/227.jpg,75,42,102,76,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/42.jpg,166,314,196,349,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/314.jpg,30,71,52,97,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/445.jpg,218,16,251,66,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/38.jpg,1466,276,1485,304,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/367.jpg,288,27,297,39,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/500.jpg,153,11,162,19,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/398.jpg,235,36,252,48,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/133.jpg,71,64,91,80,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/442.jpg,93,84,97,90,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/364.jpg,242,68,256,86,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/201.jpg,48,62,129,158,has_safety_helmet & mask
/home/autospider/Desktop/tasks/task2/dataset/images/124.jpg,65,79,76,92,has_safety_helmet & mask
